delivered_msgs,dropped_msgs,node_pub,node_sub,period_max_nsecs,period_max_secs,period_mean_nsecs,period_mean_secs,period_stddev_nsecs,period_stddev_secs,stamp_age_max_nsecs,stamp_age_max_secs,stamp_age_mean_nsecs,stamp_age_mean_secs,stamp_age_stddev_nsecs,stamp_age_stddev_secs,topic,traffic,window_start_nsecs,window_start_secs,window_stop_nsecs,window_stop_secs
7,0,"/play_1540914997769202961","/record_1540915040994989425",161753282,0,158220450,0,3846123,0,0,0,0,0,0,0,"/rgbdt_fusion/human_center_cloud2",665,180265379,1540915620,285475869,1540915621
7,0,"/play_1540914997769202961","/record_1540915040994989425",161774781,0,158221983,0,3860569,0,0,0,0,0,0,0,"/rgbdt_fusion/velodyne_points_no_human",1306612,180343248,1540915620,285547855,1540915621
7,0,"/play_1540914997769202961","/image_republisher_1540914999684871437",168479428,0,158974760,0,6220919,0,984793372,288445,951770057,288445,16454129,0,"/vision_tracking/rgb_image/compressed",321186,295911266,1540915620,411115142,1540915621
7,0,"/image_republisher_1540914999684871437","/record_1540915040994989425",174833383,0,159949707,0,8166465,0,0,0,0,0,0,0,"/vision_tracking/rgb_image",5306399,299574690,1540915620,421270744,1540915621
3,0,"/husky1/octomap_server","/record_1540915040994989425",379003363,0,354554615,0,24448742,0,0,0,0,0,0,0,"/husky1/octomap_full",12230196,881043708,1540915620,921575791,1540915621
3,0,"/husky1/octomap_server","/rostopic_7191_1540915617945",380033970,0,354649067,0,25384897,0,0,0,0,0,0,0,"/husky1/octomap_full",12230208,878206014,1540915620,920708894,1540915621
7,4,"/play_1540914993920966559","/husky2/octomap_server",172755857,0,162726062,0,7026722,0,826056091,288460,803140819,288460,12121575,0,"/rgbdt_fusion/velodyne_points_no_human2",1348580,824286728,1540915620,968974091,1540915621
3,0,"/husky2/octomap_server","/rostopic_7034_1540915415683",378222943,0,361601472,0,16621462,0,0,0,0,0,0,0,"/husky2/octomap_full",11920263,930643081,1540915620,7746934,1540915622
7,0,"/play_1540914993920966559","/image_republisher_1540915002353178503",170525669,0,162980582,0,3401690,0,785628831,288460,769660133,288460,10294622,0,"/vision_tracking/rgb_image1/compressed",323718,112988698,1540915621,252087954,1540915622
7,0,"/play_1540914997769202961","/record_1540915040994989425",161821820,0,153400710,0,6105707,0,0,0,0,0,0,0,"/rgbdt_fusion/human_center_cloud2",665,285475869,1540915621,373109317,1540915622
7,0,"/play_1540914997769202961","/record_1540915040994989425",161835115,0,153402569,0,6120266,0,0,0,0,0,0,0,"/rgbdt_fusion/velodyne_points_no_human",1311300,285547855,1540915621,373187713,1540915622
7,0,"/play_1540914997769202961","/image_republisher_1540914999684871437",161090824,0,156292349,0,4743609,0,957287767,288445,943771932,288445,10172536,0,"/vision_tracking/rgb_image/compressed",321008,411115142,1540915621,493792543,1540915622
7,0,"/image_republisher_1540914999684871437","/record_1540915040994989425",160770236,0,156231896,0,4515879,0,0,0,0,0,0,0,"/vision_tracking/rgb_image",5306399,421270744,1540915621,497617667,1540915622
7,3,"/play_1540914993920966559","/husky2/octomap_server",169412619,0,162413866,0,4669207,0,824692476,288460,809754352,288460,9115050,0,"/rgbdt_fusion/velodyne_points_no_human2",1349940,968974091,1540915621,108748676,1540915623
4,0,"/husky1/octomap_server","/rostopic_7191_1540915617945",345880032,0,322170973,0,18526656,0,0,0,0,0,0,0,"/husky1/octomap_full",16305514,920708894,1540915621,218024015,1540915623
4,0,"/husky1/octomap_server","/record_1540915040994989425",348824676,0,323669681,0,20385991,0,0,0,0,0,0,0,"/husky1/octomap_full",16305498,921575791,1540915621,223671723,1540915623
4,0,"/husky2/octomap_server","/rostopic_7034_1540915415683",343155146,0,335539658,0,5417656,0,0,0,0,0,0,0,"/husky2/octomap_full",15872184,7746934,1540915622,350178003,1540915623
7,0,"/play_1540914993920966559","/image_republisher_1540915002353178503",171241023,0,164424921,0,5653789,0,770844378,288460,762041480,288460,6286971,0,"/vision_tracking/rgb_image1/compressed",323511,252087954,1540915622,400304009,1540915623
7,0,"/play_1540914997769202961","/record_1540915040994989425",163063861,0,154536239,0,5797614,0,0,0,0,0,0,0,"/rgbdt_fusion/human_center_cloud2",665,373109317,1540915622,464419393,1540915623
7,0,"/play_1540914997769202961","/record_1540915040994989425",163031638,0,154563421,0,5800100,0,0,0,0,0,0,0,"/rgbdt_fusion/velodyne_points_no_human",1307812,373187713,1540915622,464995792,1540915623
7,0,"/play_1540914997769202961","/image_republisher_1540914999684871437",162937215,0,155864207,0,5129879,0,961612727,288445,950325832,288445,10154519,0,"/vision_tracking/rgb_image/compressed",321116,493792543,1540915622,582305066,1540915623
7,0,"/image_republisher_1540914999684871437","/record_1540915040994989425",165963695,0,155944504,0,6313952,0,0,0,0,0,0,0,"/vision_tracking/rgb_image",5306399,497617667,1540915622,586310189,1540915623
7,4,"/play_1540914993920966559","/husky2/octomap_server",170414222,0,161768143,0,6370086,0,830780936,288460,812441301,288460,13596332,0,"/rgbdt_fusion/velodyne_points_no_human2",1348372,108748676,1540915623,247385279,1540915624
3,0,"/husky2/octomap_server","/rostopic_7034_1540915415683",354002953,0,348707557,0,5295375,0,0,0,0,0,0,0,"/husky2/octomap_full",11893868,350178003,1540915623,395200967,1540915624
4,0,"/husky1/octomap_server","/record_1540915040994989425",332259201,0,318956163,0,10698239,0,0,0,0,0,0,0,"/husky1/octomap_full",16296988,223671723,1540915623,494009048,1540915624
4,0,"/husky1/octomap_server","/rostopic_7191_1540915617945",330364228,0,319857994,0,8638865,0,0,0,0,0,0,0,"/husky1/octomap_full",16297004,218024015,1540915623,494878053,1540915624
7,0,"/play_1540914993920966559","/image_republisher_1540915002353178503",173875258,0,163005735,0,5076580,0,785008339,288460,772915986,288460,7742922,0,"/vision_tracking/rgb_image1/compressed",323800,400304009,1540915623,539285941,1540915624
7,0,"/play_1540914997769202961","/record_1540915040994989425",168639277,0,159384288,0,5591243,0,0,0,0,0,0,0,"/rgbdt_fusion/human_center_cloud2",665,464419393,1540915623,569174516,1540915624
7,0,"/play_1540914997769202961","/record_1540915040994989425",168646889,0,159388714,0,5594163,0,0,0,0,0,0,0,"/rgbdt_fusion/velodyne_points_no_human",1310308,464995792,1540915623,569259532,1540915624
7,0,"/play_1540914997769202961","/image_republisher_1540914999684871437",161333453,0,157843848,0,3983172,0,968280859,288445,951241017,288445,11153822,0,"/vision_tracking/rgb_image/compressed",321102,582305066,1540915623,680332033,1540915624
7,0,"/image_republisher_1540914999684871437","/record_1540915040994989425",160679584,0,157426533,0,4253802,0,0,0,0,0,0,0,"/vision_tracking/rgb_image",5306399,586310189,1540915623,683536744,1540915624
7,4,"/play_1540914993920966559","/husky2/octomap_server",178369082,0,164752765,0,7700140,0,825224456,288460,810081001,288460,10561624,0,"/rgbdt_fusion/velodyne_points_no_human2",1349620,247385279,1540915624,397192055,1540915625
3,0,"/husky2/octomap_server","/rostopic_7034_1540915415683",348989010,0,337203502,0,11785499,0,0,0,0,0,0,0,"/husky2/octomap_full",11890703,395200967,1540915624,402743101,1540915625
7,0,"/play_1540914997769202961","/record_1540915040994989425",164645876,0,156043292,0,5274751,0,0,0,0,0,0,0,"/rgbdt_fusion/human_center_cloud2",665,569174516,1540915624,649917428,1540915625
7,0,"/play_1540914997769202961","/record_1540915040994989425",164538867,0,156040926,0,5222228,0,0,0,0,0,0,0,"/rgbdt_fusion/velodyne_points_no_human",1309156,569259532,1540915624,649980365,1540915625
7,0,"/play_1540914993920966559","/image_republisher_1540915002353178503",170349735,0,163061668,0,3385459,0,784286559,288460,770843394,288460,11433616,0,"/vision_tracking/rgb_image1/compressed",324710,539285941,1540915624,678472894,1540915625
7,0,"/play_1540914997769202961","/image_republisher_1540914999684871437",161396292,0,156215207,0,4905948,0,953816966,288445,940520818,288445,8995832,0,"/vision_tracking/rgb_image/compressed",321014,680332033,1540915624,770368041,1540915625
7,0,"/image_republisher_1540914999684871437","/record_1540915040994989425",162078199,0,156152755,0,5232430,0,0,0,0,0,0,0,"/vision_tracking/rgb_image",5306399,683536744,1540915624,774371488,1540915625
4,0,"/husky1/octomap_server","/rostopic_7191_1540915617945",329713106,0,323248068,0,7919722,0,0,0,0,0,0,0,"/husky1/octomap_full",16291039,494878053,1540915624,798397064,1540915625
4,0,"/husky1/octomap_server","/record_1540915040994989425",331793507,0,323577237,0,10757911,0,0,0,0,0,0,0,"/husky1/octomap_full",16291023,494009048,1540915624,801502088,1540915625
3,0,"/husky2/octomap_server","/rostopic_7034_1540915415683",361851930,0,353628993,0,8222894,0,0,0,0,0,0,0,"/husky2/octomap_full",11886883,402743101,1540915625,433763980,1540915626
7,3,"/play_1540914993920966559","/husky2/octomap_server",173689980,0,162656986,0,5268111,0,836768918,288460,807612174,288460,14459278,0,"/rgbdt_fusion/velodyne_points_no_human2",1349428,397192055,1540915625,535357493,1540915626
7,0,"/play_1540914997769202961","/record_1540915040994989425",171285818,0,159343608,0,5905364,0,0,0,0,0,0,0,"/rgbdt_fusion/human_center_cloud2",665,649917428,1540915625,757602336,1540915626
7,0,"/play_1540914997769202961","/record_1540915040994989425",171306921,0,159336426,0,5920121,0,0,0,0,0,0,0,"/rgbdt_fusion/velodyne_points_no_human",1306836,649980365,1540915625,757685789,1540915626
7,0,"/play_1540914993920966559","/image_republisher_1540915002353178503",171064082,0,162388512,0,5119440,0,803578828,288460,771540791,288460,15622687,0,"/vision_tracking/rgb_image1/compressed",325454,678472894,1540915625,824947515,1540915626
7,0,"/play_1540914997769202961","/image_republisher_1540914999684871437",162407221,0,157901000,0,5134507,0,953952097,288445,940626948,288445,9684970,0,"/vision_tracking/rgb_image/compressed",321046,770368041,1540915625,868731673,1540915626
7,0,"/image_republisher_1540914999684871437","/record_1540915040994989425",165958013,0,157920271,0,7023152,0,0,0,0,0,0,0,"/vision_tracking/rgb_image",5306399,774371488,1540915625,872765259,1540915626
4,0,"/husky1/octomap_server","/record_1540915040994989425",358753553,0,342813663,0,18702165,0,0,0,0,0,0,0,"/husky1/octomap_full",16293573,801502088,1540915625,142383094,1540915627
4,0,"/husky1/octomap_server","/rostopic_7191_1540915617945",355659008,0,342828353,0,16558592,0,0,0,0,0,0,0,"/husky1/octomap_full",16293589,798397064,1540915625,141446113,1540915627
3,0,"/husky2/octomap_server","/rostopic_7034_1540915415683",344679832,0,337558508,0,7121306,0,0,0,0,0,0,0,"/husky2/octomap_full",11888313,433763980,1540915626,458770036,1540915627
7,4,"/play_1540914993920966559","/husky2/octomap_server",170354707,0,164089983,0,4942890,0,825624511,288460,809704356,288460,11417015,0,"/rgbdt_fusion/velodyne_points_no_human2",1347892,535357493,1540915626,682716706,1540915627
7,0,"/play_1540914997769202961","/record_1540915040994989425",172051843,0,162567069,0,8430440,0,0,0,0,0,0,0,"/rgbdt_fusion/human_center_cloud2",665,757602336,1540915626,876648659,1540915627
7,0,"/play_1540914997769202961","/record_1540915040994989425",172065233,0,162568572,0,8428869,0,0,0,0,0,0,0,"/rgbdt_fusion/velodyne_points_no_human",1306564,757685789,1540915626,876722899,1540915627
7,0,"/play_1540914993920966559","/image_republisher_1540915002353178503",172436260,0,163296961,0,4199722,0,775772489,288460,765783992,288460,6549643,0,"/vision_tracking/rgb_image1/compressed",325507,824947515,1540915626,965135873,1540915627
7,0,"/play_1540914997769202961","/image_republisher_1540914999684871437",164132006,0,161406906,0,1470770,0,968824809,288445,953591176,288445,9911567,0,"/vision_tracking/rgb_image/compressed",321432,868731673,1540915626,987623285,1540915627
7,0,"/image_republisher_1540914999684871437","/record_1540915040994989425",165026713,0,161325788,0,1982674,0,0,0,0,0,0,0,"/vision_tracking/rgb_image",5306399,872765259,1540915626,991170182,1540915627
3,0,"/husky1/octomap_server","/record_1540915040994989425",334419597,0,320861468,0,13558097,0,0,0,0,0,0,0,"/husky1/octomap_full",12218726,142383094,1540915627,147453146,1540915628
4,0,"/husky1/octomap_server","/rostopic_7191_1540915617945",355136872,0,330690622,0,19605636,0,0,0,0,0,0,0,"/husky1/octomap_full",16291059,141446113,1540915627,494178056,1540915628
4,0,"/husky2/octomap_server","/rostopic_7034_1540915415683",340877056,0,334314982,0,6757070,0,0,0,0,0,0,0,"/husky2/octomap_full",15846174,458770036,1540915627,787552118,1540915628
7,3,"/play_1540914993920966559","/husky2/octomap_server",169379129,0,164140651,0,3607076,0,826700582,288460,812452620,288460,14278145,0,"/rgbdt_fusion/velodyne_points_no_human2",1350740,682716706,1540915627,829384707,1540915628
7,0,"/play_1540914997769202961","/record_1540915040994989425",163701015,0,157248468,0,5753810,0,0,0,0,0,0,0,"/rgbdt_fusion/human_center_cloud2",665,876648659,1540915627,974110546,1540915628
7,0,"/play_1540914997769202961","/record_1540915040994989425",163878405,0,157241546,0,5832866,0,0,0,0,0,0,0,"/rgbdt_fusion/velodyne_points_no_human",1310868,876722899,1540915627,974187719,1540915628
7,0,"/play_1540914997769202961","/image_republisher_1540914999684871437",161843824,0,159499132,0,3802345,0,962119170,288445,943732847,288445,8558716,0,"/vision_tracking/rgb_image/compressed",321869,987623285,1540915627,95543803,1540915629
7,0,"/image_republisher_1540914999684871437","/record_1540915040994989425",162085083,0,159418317,0,2358035,0,0,0,0,0,0,0,"/vision_tracking/rgb_image",5306399,991170182,1540915627,99619761,1540915629
7,0,"/play_1540914993920966559","/image_republisher_1540915002353178503",173546672,0,164356102,0,6560144,0,787807119,288460,775041457,288460,13056906,0,"/vision_tracking/rgb_image1/compressed",324826,965135873,1540915627,109971560,1540915629
3,0,"/husky1/octomap_server","/record_1540915040994989425",346129489,0,336509528,0,9619927,0,0,0,0,0,0,0,"/husky1/octomap_full",12216981,147453146,1540915628,168188384,1540915629
3,0,"/husky1/octomap_server","/rostopic_7191_1540915617945",367787123,0,351522088,0,16265023,0,0,0,0,0,0,0,"/husky1/octomap_full",12216083,494178056,1540915628,540461063,1540915629
3,0,"/husky2/octomap_server","/rostopic_7034_1540915415683",372484207,0,361190080,0,11294113,0,0,0,0,0,0,0,"/husky2/octomap_full",11879053,787552118,1540915628,846164941,1540915629
7,4,"/play_1540914993920966559","/husky2/octomap_server",169071385,0,163229185,0,2841067,0,813874078,288460,803525381,288460,6445439,0,"/rgbdt_fusion/velodyne_points_no_human2",1353364,829384707,1540915628,969520188,1540915629
7,0,"/play_1540914997769202961","/record_1540915040994989425",163625878,0,155800436,0,4775754,0,0,0,0,0,0,0,"/rgbdt_fusion/human_center_cloud2",665,974110546,1540915628,72432370,1540915630
7,0,"/play_1540914997769202961","/record_1540915040994989425",163566683,0,155808284,0,4754822,0,0,0,0,0,0,0,"/rgbdt_fusion/velodyne_points_no_human",1310788,974187719,1540915628,72557389,1540915630
7,0,"/play_1540914997769202961","/image_republisher_1540914999684871437",164043718,0,156047086,0,6036955,0,963683764,288445,946276786,288445,11985250,0,"/vision_tracking/rgb_image/compressed",321817,95543803,1540915629,192954557,1540915630
7,0,"/image_republisher_1540914999684871437","/record_1540915040994989425",161976447,0,155993474,0,5379079,0,0,0,0,0,0,0,"/vision_tracking/rgb_image",5306399,99619761,1540915629,197104470,1540915630
7,0,"/play_1540914993920966559","/image_republisher_1540915002353178503",171001272,0,162936289,0,4186307,0,788299769,288460,768802806,288460,12327899,0,"/vision_tracking/rgb_image1/compressed",325202,109971560,1540915629,258893375,1540915630
3,0,"/husky1/octomap_server","/record_1540915040994989425",376401248,0,358291508,0,18109721,0,0,0,0,0,0,0,"/husky1/octomap_full",12212761,168188384,1540915629,266256131,1540915630
3,0,"/husky1/octomap_server","/rostopic_7191_1540915617945",420180082,0,400848984,0,19331088,0,0,0,0,0,0,0,"/husky1/octomap_full",12211988,540461063,1540915629,686184883,1540915630
3,0,"/husky2/octomap_server","/rostopic_7034_1540915415683",434295893,0,426034450,0,8261416,0,0,0,0,0,0,0,"/husky2/octomap_full",11879253,846164941,1540915629,98987102,1540915631
7,4,"/play_1540914993920966559","/husky2/octomap_server",181169486,0,163236130,0,9578108,0,827775414,288460,814269728,288460,8848692,0,"/rgbdt_fusion/velodyne_points_no_human2",1348372,969520188,1540915629,115448224,1540915631
7,0,"/play_1540914997769202961","/record_1540915040994989425",162330729,0,157382889,0,5878279,0,0,0,0,0,0,0,"/rgbdt_fusion/velodyne_points_no_human",1311364,72557389,1540915630,169996279,1540915631
7,0,"/play_1540914997769202961","/record_1540915040994989425",163653878,0,157765047,0,6207455,0,0,0,0,0,0,0,"/rgbdt_fusion/human_center_cloud2",665,72432370,1540915630,172190350,1540915631
7,0,"/play_1540914997769202961","/image_republisher_1540914999684871437",164533624,0,156281113,0,6609399,0,965350731,288445,947631851,288445,13203348,0,"/vision_tracking/rgb_image/compressed",321543,192954557,1540915630,291679306,1540915631
7,0,"/image_republisher_1540914999684871437","/record_1540915040994989425",164826324,0,156417566,0,7267289,0,0,0,0,0,0,0,"/vision_tracking/rgb_image",5306399,197104470,1540915630,296948191,1540915631
7,0,"/play_1540914993920966559","/image_republisher_1540915002353178503",174214882,0,163378322,0,5571130,0,796809342,288460,770508073,288460,13366474,0,"/vision_tracking/rgb_image1/compressed",325663,258893375,1540915630,399997614,1540915631
3,0,"/husky1/octomap_server","/record_1540915040994989425",385583296,0,368721646,0,16861642,0,0,0,0,0,0,0,"/husky1/octomap_full",12212331,266256131,1540915630,414065514,1540915631
3,0,"/husky1/octomap_server","/rostopic_7191_1540915617945",373163938,0,370962023,0,2201817,0,0,0,0,0,0,0,"/husky1/octomap_full",12213108,686184883,1540915630,770803928,1540915631
6,4,"/play_1540914993920966559","/husky2/octomap_server",187318039,0,170163990,0,15690971,0,852145174,288460,819758702,288460,19495503,0,"/rgbdt_fusion/velodyne_points_no_human2",1157624,115448224,1540915631,128382174,1540915632
7,0,"/play_1540914997769202961","/record_1540915040994989425",163062686,0,156201074,0,6213238,0,0,0,0,0,0,0,"/rgbdt_fusion/human_center_cloud2",665,172190350,1540915631,268068648,1540915632
7,0,"/play_1540914997769202961","/record_1540915040994989425",163030912,0,156216952,0,6213640,0,0,0,0,0,0,0,"/rgbdt_fusion/velodyne_points_no_human",1309220,169996279,1540915631,268228134,1540915632
3,0,"/husky2/octomap_server","/rostopic_7034_1540915415683",419636011,0,413167477,0,6468461,0,0,0,0,0,0,0,"/husky2/octomap_full",11880068,98987102,1540915631,335041046,1540915632
7,0,"/play_1540914997769202961","/image_republisher_1540914999684871437",162865551,0,155829236,0,5805902,0,962033542,288445,944539997,288445,11698559,0,"/vision_tracking/rgb_image/compressed",321069,291679306,1540915631,388363297,1540915632
7,0,"/image_republisher_1540914999684871437","/record_1540915040994989425",165324414,0,155695445,0,6201209,0,0,0,0,0,0,0,"/vision_tracking/rgb_image",5306399,296948191,1540915631,392466530,1540915632
3,0,"/husky1/octomap_server","/record_1540915040994989425",389397146,0,371106842,0,18290297,0,0,0,0,0,0,0,"/husky1/octomap_full",12208041,414065514,1540915631,511460805,1540915632
7,0,"/play_1540914993920966559","/image_republisher_1540915002353178503",185452876,0,162702139,0,13119571,0,837065657,288460,774450386,288460,34554391,0,"/vision_tracking/rgb_image1/compressed",326368,399997614,1540915631,545532695,1540915632
3,0,"/husky1/octomap_server","/rostopic_7191_1540915617945",394409895,0,388639450,0,5770441,0,0,0,0,0,0,0,"/husky1/octomap_full",12206268,770803928,1540915631,893589973,1540915632
7,4,"/play_1540914993920966559","/husky2/octomap_server",169351320,0,164257853,0,3717996,0,880381567,288460,824147093,288460,27664381,0,"/rgbdt_fusion/velodyne_points_no_human2",1352324,128382174,1540915632,245590609,1540915633
7,0,"/play_1540914997769202961","/record_1540915040994989425",169796558,0,158859327,0,9274777,0,0,0,0,0,0,0,"/rgbdt_fusion/human_center_cloud2",665,268068648,1540915632,383669019,1540915633
7,0,"/play_1540914997769202961","/record_1540915040994989425",169995740,0,158908441,0,9422791,0,0,0,0,0,0,0,"/rgbdt_fusion/velodyne_points_no_human",1306164,268228134,1540915632,384021007,1540915633
7,0,"/play_1540914997769202961","/image_republisher_1540914999684871437",161092584,0,156218228,0,3685263,0,956708984,288445,944381924,288445,9889768,0,"/vision_tracking/rgb_image/compressed",320589,388363297,1540915632,487005860,1540915633
7,0,"/image_republisher_1540914999684871437","/record_1540915040994989425",160303643,0,156158012,0,2902958,0,0,0,0,0,0,0,"/vision_tracking/rgb_image",5306399,392466530,1540915632,491027521,1540915633
3,0,"/husky2/octomap_server","/rostopic_7034_1540915415683",418551922,0,418147444,0,403732,0,0,0,0,0,0,0,"/husky2/octomap_full",11880223,335041046,1540915632,553354024,1540915633
7,0,"/play_1540914993920966559","/image_republisher_1540915002353178503",168654092,0,163036606,0,3555512,0,789805728,288460,772581690,288460,9527053,0,"/vision_tracking/rgb_image1/compressed",326484,545532695,1540915632,693344321,1540915633
3,0,"/husky1/octomap_server","/record_1540915040994989425",460141164,0,427188527,0,32952632,0,0,0,0,0,0,0,"/husky1/octomap_full",12208386,511460805,1540915632,752851990,1540915633
3,0,"/husky1/octomap_server","/rostopic_7191_1540915617945",403687954,0,387537479,0,16150448,0,0,0,0,0,0,0,"/husky1/octomap_full",12207553,893589973,1540915632,133579969,1540915634
7,4,"/play_1540914993920966559","/husky2/octomap_server",171015549,0,164910402,0,6619579,0,830590682,288460,815100153,288460,10886773,0,"/rgbdt_fusion/velodyne_points_no_human2",1350852,245590609,1540915633,392645675,1540915634
7,0,"/play_1540914997769202961","/record_1540915040994989425",166233235,0,157987832,0,6134275,0,0,0,0,0,0,0,"/rgbdt_fusion/human_center_cloud2",761,383669019,1540915633,476956635,1540915634
7,0,"/play_1540914997769202961","/record_1540915040994989425",165789079,0,157987916,0,6003290,0,0,0,0,0,0,0,"/rgbdt_fusion/velodyne_points_no_human",1308596,384021007,1540915633,477028788,1540915634
7,0,"/play_1540914997769202961","/image_republisher_1540914999684871437",163351313,0,158354477,0,5519465,0,963827099,288445,946786185,288445,9644882,0,"/vision_tracking/rgb_image/compressed",327639,487005860,1540915633,599828260,1540915634
7,0,"/image_republisher_1540914999684871437","/record_1540915040994989425",165363016,0,158430959,0,6786948,0,0,0,0,0,0,0,"/vision_tracking/rgb_image",5306399,491027521,1540915633,605963089,1540915634
3,0,"/husky2/octomap_server","/rostopic_7034_1540915415683",396287918,0,394425511,0,1862256,0,0,0,0,0,0,0,"/husky2/octomap_full",11881048,553354024,1540915633,728112936,1540915634
7,0,"/play_1540914993920966559","/image_republisher_1540915002353178503",174425184,0,166337628,0,6064486,0,780482760,288460,776561137,288460,3012154,0,"/vision_tracking/rgb_image1/compressed",335618,693344321,1540915633,853934591,1540915634
3,0,"/husky1/octomap_server","/record_1540915040994989425",383620609,0,381983187,0,1637375,0,0,0,0,0,0,0,"/husky1/octomap_full",12205016,752851990,1540915633,900226976,1540915634
3,0,"/husky1/octomap_server","/rostopic_7191_1540915617945",426373959,0,407989979,0,18383960,0,0,0,0,0,0,0,"/husky1/octomap_full",12204063,133579969,1540915634,328847885,1540915635
7,4,"/play_1540914993920966559","/husky2/octomap_server",175453155,0,162668439,0,11510133,0,844986280,288460,820895093,288460,10421434,0,"/rgbdt_fusion/velodyne_points_no_human2",1348500,392645675,1540915634,563911916,1540915635
7,0,"/play_1540914997769202961","/record_1540915040994989425",164724207,0,159902506,0,4331050,0,0,0,0,0,0,0,"/rgbdt_fusion/human_center_cloud2",777,476956635,1540915634,598639777,1540915635
7,0,"/play_1540914997769202961","/record_1540915040994989425",164722806,0,159898737,0,4322537,0,0,0,0,0,0,0,"/rgbdt_fusion/velodyne_points_no_human",1315700,477028788,1540915634,598711688,1540915635
7,0,"/play_1540914997769202961","/image_republisher_1540914999684871437",163324876,0,159669953,0,4137732,0,965623445,288445,956250832,288445,6779333,0,"/vision_tracking/rgb_image/compressed",330908,599828260,1540915634,716631570,1540915635
7,0,"/image_republisher_1540914999684871437","/record_1540915040994989425",163388141,0,159723003,0,3834318,0,0,0,0,0,0,0,"/vision_tracking/rgb_image",5306399,605963089,1540915634,720706621,1540915635
3,0,"/husky2/octomap_server","/rostopic_7034_1540915415683",412303924,0,397221923,0,15081975,0,0,0,0,0,0,0,"/husky2/octomap_full",11879263,728112936,1540915634,905031919,1540915635
7,0,"/play_1540914993920966559","/image_republisher_1540915002353178503",173380219,0,167328124,0,6210877,0,779489531,288460,775039406,288460,3470111,0,"/vision_tracking/rgb_image1/compressed",339945,853934591,1540915634,21796683,1540915636
3,0,"/husky1/octomap_server","/record_1540915040994989425",424622656,0,413681666,0,10940978,0,0,0,0,0,0,0,"/husky1/octomap_full",12202531,900226976,1540915634,156749585,1540915636
3,0,"/husky1/octomap_server","/rostopic_7191_1540915617945",432769061,0,427138448,0,5630541,0,0,0,0,0,0,0,"/husky1/octomap_full",12202288,328847885,1540915635,584131956,1540915636
7,0,"/play_1540914997769202961","/record_1540915040994989425",163794927,0,159771935,0,4213984,0,0,0,0,0,0,0,"/rgbdt_fusion/human_center_cloud2",777,598639777,1540915635,718240097,1540915636
7,0,"/play_1540914997769202961","/record_1540915040994989425",163819005,0,159775871,0,4215764,0,0,0,0,0,0,0,"/rgbdt_fusion/velodyne_points_no_human",1310692,598711688,1540915635,718326169,1540915636
7,4,"/play_1540914993920966559","/husky2/octomap_server",185565525,0,169174468,0,13733681,0,834052804,288460,822944981,288460,7326116,0,"/rgbdt_fusion/velodyne_points_no_human2",1348084,563911916,1540915635,739784091,1540915636
7,0,"/play_1540914997769202961","/image_republisher_1540914999684871437",163082531,0,159596698,0,4502795,0,967678006,288445,952719751,288445,9917038,0,"/vision_tracking/rgb_image/compressed",329372,716631570,1540915635,835205388,1540915636
7,0,"/image_republisher_1540914999684871437","/record_1540915040994989425",163313888,0,159494618,0,4755803,0,0,0,0,0,0,0,"/vision_tracking/rgb_image",5306399,720706621,1540915635,838601371,1540915636
6,0,"/play_1540914993920966559","/image_republisher_1540915002353178503",173219193,0,167001334,0,3990739,0,780279218,288460,778076820,288460,2093701,0,"/vision_tracking/rgb_image1/compressed",291316,21796683,1540915636,23195784,1540915637
3,0,"/husky2/octomap_server","/rostopic_7034_1540915415683",401522160,0,381396532,0,20125605,0,0,0,0,0,0,0,"/husky2/octomap_full",11877538,905031919,1540915635,116225957,1540915637
3,0,"/husky1/octomap_server","/record_1540915040994989425",412669413,0,407919022,0,4750368,0,0,0,0,0,0,0,"/husky1/octomap_full",12200721,156749585,1540915636,403253540,1540915637
3,0,"/husky1/octomap_server","/rostopic_7191_1540915617945",423213005,0,391914010,0,31298993,0,0,0,0,0,0,0,"/husky1/octomap_full",12199578,584131956,1540915636,766019105,1540915637
7,0,"/play_1540914997769202961","/record_1540915040994989425",162890378,0,159064110,0,3052348,0,0,0,0,0,0,0,"/rgbdt_fusion/human_center_cloud2",777,718240097,1540915636,832538284,1540915637
7,0,"/play_1540914997769202961","/record_1540915040994989425",163196226,0,159065860,0,3143140,0,0,0,0,0,0,0,"/rgbdt_fusion/velodyne_points_no_human",1313892,718326169,1540915636,832615845,1540915637
7,5,"/play_1540914993920966559","/husky2/octomap_server",176861208,0,165872964,0,7789651,0,825157313,288460,818112850,288460,4202637,0,"/rgbdt_fusion/velodyne_points_no_human2",1355972,739784091,1540915636,888383137,1540915637
7,0,"/play_1540914997769202961","/image_republisher_1540914999684871437",161746311,0,159476359,0,3761737,0,958621826,288445,939408023,288445,11040798,0,"/vision_tracking/rgb_image/compressed",329546,835205388,1540915636,953426173,1540915637
7,0,"/image_republisher_1540914999684871437","/record_1540915040994989425",161778714,0,159476600,0,3737824,0,0,0,0,0,0,0,"/vision_tracking/rgb_image",5306399,838601371,1540915636,957317123,1540915637
7,0,"/play_1540914993920966559","/image_republisher_1540915002353178503",176197118,0,168921155,0,4909124,0,785539402,288460,776370108,288460,4228948,0,"/vision_tracking/rgb_image1/compressed",338607,23195784,1540915637,195112743,1540915638
